total_loss 0.00013101389050,loss_cham 0.00009583430074,delta_strain 0.01033266354352, dleta_sigma: 0.00412381114438, strain_energy: 2.07231163978577
total_loss 0.00013895580196,loss_cham 0.00011637478747,delta_strain 0.00674262037501, dleta_sigma: 0.00409906264395, strain_energy: 1.17393279075623
total_loss 0.00011467107834,loss_cham 0.00010887392273,delta_strain 0.00003163855217, dleta_sigma: 0.00234365602955, strain_energy: 0.34218612313271
total_loss 0.00016020379553,loss_cham 0.00014753697906,delta_strain 0.00148112920579, dleta_sigma: 0.00261426670477, strain_energy: 0.85714221000671
total_loss 0.00011505827570,loss_cham 0.00009612776194,delta_strain 0.00837964564562, dleta_sigma: 0.00348233734258, strain_energy: 0.70685297250748
total_loss 0.00012276462803,loss_cham 0.00011335197632,delta_strain 0.00078563351417, dleta_sigma: 0.00417123874649, strain_energy: 0.44557783007622
total_loss 0.00009720382513,loss_cham 0.00008860188245,delta_strain 0.00085024227155, dleta_sigma: 0.00262459972873, strain_energy: 0.51271069049835
total_loss 0.00012358668027,loss_cham 0.00011936847295,delta_strain 0.00000170588214, dleta_sigma: 0.00336146354675, strain_energy: 0.08550375699997
total_loss 0.00016937487817,loss_cham 0.00014570610074,delta_strain 0.00145536602940, dleta_sigma: 0.00389452604577, strain_energy: 1.83188819885254
total_loss 0.00020329619292,loss_cham 0.00014046001888,delta_strain 0.01643120124936, dleta_sigma: 0.00429341336712, strain_energy: 4.21115779876709
total_loss 0.00016362548922,loss_cham 0.00014591107902,delta_strain 0.00330043490976, dleta_sigma: 0.00359653634951, strain_energy: 1.08174371719360
total_loss 0.00013698053954,loss_cham 0.00011404525139,delta_strain 0.00731605337933, dleta_sigma: 0.00228883582167, strain_energy: 1.33303987979889
total_loss 0.00013956807379,loss_cham 0.00012030005746,delta_strain 0.00099157448858, dleta_sigma: 0.00329968892038, strain_energy: 1.49767565727234
total_loss 0.00012815972150,loss_cham 0.00010946561088,delta_strain 0.00742744980380, dleta_sigma: 0.00209729978815, strain_energy: 0.91693592071533
total_loss 0.00020614538516,loss_cham 0.00018310322776,delta_strain 0.00088934722589, dleta_sigma: 0.00393097894266, strain_energy: 1.82218396663666
total_loss 0.00007432034909,loss_cham 0.00006920134183,delta_strain 0.00175158807542, dleta_sigma: 0.00193423824385, strain_energy: 0.14331845939159
total_loss 0.00010955178004,loss_cham 0.00010377584840,delta_strain 0.00002908256829, dleta_sigma: 0.00454546092078, strain_energy: 0.12013943493366
total_loss 0.00007651949272,loss_cham 0.00006749028398,delta_strain 0.00315752322786, dleta_sigma: 0.00225908518769, strain_energy: 0.36126014590263
total_loss 0.00011780628120,loss_cham 0.00011423725664,delta_strain 0.00019791790692, dleta_sigma: 0.00332873314619, strain_energy: 0.00423684716225
total_loss 0.00014856083726,loss_cham 0.00012674735626,delta_strain 0.00131692737341, dleta_sigma: 0.00316389696673, strain_energy: 1.73326516151428
total_loss 0.00020606818725,loss_cham 0.00012640932982,delta_strain 0.03110868297517, dleta_sigma: 0.00372361624613, strain_energy: 4.48265552520752
total_loss 0.00017364697123,loss_cham 0.00015668894048,delta_strain 0.00380383781157, dleta_sigma: 0.00240527861752, strain_energy: 1.07489144802094
total_loss 0.00014830000873,loss_cham 0.00011123412696,delta_strain 0.01321668922901, dleta_sigma: 0.00358349108137, strain_energy: 2.02657008171082
total_loss 0.00012458817218,loss_cham 0.00010678364197,delta_strain 0.00704035488889, dleta_sigma: 0.00208131340332, strain_energy: 0.86828660964966
total_loss 0.00014678314619,loss_cham 0.00013548829884,delta_strain 0.00049416476395, dleta_sigma: 0.00363507820293, strain_energy: 0.71655946969986
total_loss 0.00017191914958,loss_cham 0.00015529367374,delta_strain 0.00175691372715, dleta_sigma: 0.00365637638606, strain_energy: 1.12121963500977
total_loss 0.00010779569857,loss_cham 0.00009434943786,delta_strain 0.00565264094621, dleta_sigma: 0.00314856460318, strain_energy: 0.46450573205948
total_loss 0.00009903480532,loss_cham 0.00009322634287,delta_strain 0.00021881464636, dleta_sigma: 0.00293816137128, strain_energy: 0.26514834165573
total_loss 0.00010992058378,loss_cham 0.00010066475079,delta_strain 0.00312330713496, dleta_sigma: 0.00302283419296, strain_energy: 0.31096959114075
total_loss 0.00014546405873,loss_cham 0.00014030966850,delta_strain 0.00003793800715, dleta_sigma: 0.00334277469665, strain_energy: 0.17736706137657
total_loss 0.00019585435803,loss_cham 0.00017806183314,delta_strain 0.00141106511001, dleta_sigma: 0.00255614053458, strain_energy: 1.38253116607666
total_loss 0.00017619470600,loss_cham 0.00011624122271,delta_strain 0.01856554485857, dleta_sigma: 0.00367549015209, strain_energy: 3.77124500274658
total_loss 0.00014936680964,loss_cham 0.00012368366879,delta_strain 0.00808878988028, dleta_sigma: 0.00305110216141, strain_energy: 1.45432591438293
total_loss 0.00012169797265,loss_cham 0.00008920120308,delta_strain 0.01163465809077, dleta_sigma: 0.00289423717186, strain_energy: 1.79678797721863
total_loss 0.00011815516336,loss_cham 0.00009654682071,delta_strain 0.01115141808987, dleta_sigma: 0.00296517275274, strain_energy: 0.74917542934418
total_loss 0.00013049419795,loss_cham 0.00011552257638,delta_strain 0.00252310605720, dleta_sigma: 0.00372843118384, strain_energy: 0.87200760841370
total_loss 0.00015413202345,loss_cham 0.00013926903193,delta_strain 0.00178295909427, dleta_sigma: 0.00279973866418, strain_energy: 1.02802872657776
total_loss 0.00010662514978,loss_cham 0.00009551912808,delta_strain 0.00424415944144, dleta_sigma: 0.00341519643553, strain_energy: 0.34466639161110
total_loss 0.00011441444803,loss_cham 0.00011035891657,delta_strain 0.00002201452116, dleta_sigma: 0.00356252770871, strain_energy: 0.04709887504578
total_loss 0.00007927170373,loss_cham 0.00006900956214,delta_strain 0.00425388244912, dleta_sigma: 0.00322186388075, strain_energy: 0.27863940596581
total_loss 0.00009726155986,loss_cham 0.00009263010725,delta_strain 0.00050627189921, dleta_sigma: 0.00329264672473, strain_energy: 0.08325377106667
total_loss 0.00016071648861,loss_cham 0.00013739643327,delta_strain 0.00120226666331, dleta_sigma: 0.00376206357032, strain_energy: 1.83557319641113
total_loss 0.00016264928854,loss_cham 0.00009716578643,delta_strain 0.02346110902727, dleta_sigma: 0.00323275336996, strain_energy: 3.87896490097046
total_loss 0.00014584443124,loss_cham 0.00012400503329,delta_strain 0.00508062215522, dleta_sigma: 0.00320768123493, strain_energy: 1.35510969161987
total_loss 0.00013102321827,loss_cham 0.00009434410458,delta_strain 0.01061269640923, dleta_sigma: 0.00435129180551, strain_energy: 2.17151308059692
total_loss 0.00011909118621,loss_cham 0.00010196788207,delta_strain 0.00641189888120, dleta_sigma: 0.00205188337713, strain_energy: 0.86595213413239
total_loss 0.00012331260950,loss_cham 0.00011373167217,delta_strain 0.00151702179573, dleta_sigma: 0.00242163846269, strain_energy: 0.56422781944275
total_loss 0.00017202981689,loss_cham 0.00015876920952,delta_strain 0.00025551739964, dleta_sigma: 0.00278224726208, strain_energy: 1.02228355407715
total_loss 0.00007627668674,loss_cham 0.00006562757335,delta_strain 0.00439693173394, dleta_sigma: 0.00230280030519, strain_energy: 0.39493849873543
total_loss 0.00008503069694,loss_cham 0.00007856250159,delta_strain 0.00021985793137, dleta_sigma: 0.00346689019352, strain_energy: 0.27814471721649
total_loss 0.00008554468513,loss_cham 0.00007526389527,delta_strain 0.00087315950077, dleta_sigma: 0.00360356224701, strain_energy: 0.58040666580200
total_loss 0.00010591895989,loss_cham 0.00010088551790,delta_strain 0.00009304859122, dleta_sigma: 0.00294983596541, strain_energy: 0.19905593991280
total_loss 0.00013881287305,loss_cham 0.00011795006139,delta_strain 0.00445010606200, dleta_sigma: 0.00289011141285, strain_energy: 1.35226035118103
total_loss 0.00019805548072,loss_cham 0.00014579101116,delta_strain 0.01196548528969, dleta_sigma: 0.00362493470311, strain_energy: 3.66740465164185
total_loss 0.00014236818242,loss_cham 0.00011681320029,delta_strain 0.00810273364186, dleta_sigma: 0.00337128015235, strain_energy: 1.40809524059296
total_loss 0.00014195867698,loss_cham 0.00010433280841,delta_strain 0.01488470192999, dleta_sigma: 0.00316148414277, strain_energy: 1.95796740055084
total_loss 0.00011639037257,loss_cham 0.00009735092317,delta_strain 0.00426273606718, dleta_sigma: 0.00296902656555, strain_energy: 1.18076848983765
total_loss 0.00012325635180,loss_cham 0.00010568079597,delta_strain 0.00489900587127, dleta_sigma: 0.00314213195816, strain_energy: 0.95344150066376
total_loss 0.00022903294303,loss_cham 0.00020671638777,delta_strain 0.00081965565914, dleta_sigma: 0.00381467165425, strain_energy: 1.76822423934937
total_loss 0.00007533893950,loss_cham 0.00007054397429,delta_strain 0.00101279758383, dleta_sigma: 0.00278500188142, strain_energy: 0.09971658140421
total_loss 0.00010344394832,loss_cham 0.00010017708701,delta_strain 0.00002527097968, dleta_sigma: 0.00268646795303, strain_energy: 0.05551294982433
total_loss 0.00008939622057,loss_cham 0.00007937531336,delta_strain 0.00441795960069, dleta_sigma: 0.00316711887717, strain_energy: 0.24358201026917
total_loss 0.00009681191295,loss_cham 0.00009252254677,delta_strain 0.00030440217233, dleta_sigma: 0.00349797680974, strain_energy: 0.04869842529297
total_loss 0.00016742842854,loss_cham 0.00014666434436,delta_strain 0.00422469154000, dleta_sigma: 0.00277834641747, strain_energy: 1.37610268592834
total_loss 0.00019259599503,loss_cham 0.00011643897597,delta_strain 0.02364996448159, dleta_sigma: 0.00470080133528, strain_energy: 4.78062438964844
total_loss 0.00015436262765,loss_cham 0.00013369318913,delta_strain 0.00427705142647, dleta_sigma: 0.00333394482732, strain_energy: 1.30584347248077
total_loss 0.00012491314556,loss_cham 0.00008917580999,delta_strain 0.01165364403278, dleta_sigma: 0.00376369734295, strain_energy: 2.03199815750122
total_loss 0.00013015668083,loss_cham 0.00010846878286,delta_strain 0.00751388259232, dleta_sigma: 0.00349705899134, strain_energy: 1.06769597530365
total_loss 0.00011085989536,loss_cham 0.00010374588601,delta_strain 0.00011162596638, dleta_sigma: 0.00272552226670, strain_energy: 0.42768588662148
total_loss 0.00016886087542,loss_cham 0.00015397321840,delta_strain 0.00192880956456, dleta_sigma: 0.00362408813089, strain_energy: 0.93347561359406
total_loss 0.00009759781824,loss_cham 0.00008150715439,delta_strain 0.00667944969609, dleta_sigma: 0.00324997981079, strain_energy: 0.61612325906754
total_loss 0.00011218446889,loss_cham 0.00010504091915,delta_strain 0.00042025544099, dleta_sigma: 0.00325054395944, strain_energy: 0.34727600216866
total_loss 0.00008666487702,loss_cham 0.00007600763638,delta_strain 0.00173869600985, dleta_sigma: 0.00388455344364, strain_energy: 0.50339841842651
total_loss 0.00011634932889,loss_cham 0.00011295244622,delta_strain 0.00000899561110, dleta_sigma: 0.00257324590348, strain_energy: 0.08146429061890
total_loss 0.00016325530305,loss_cham 0.00014574380475,delta_strain 0.00176955491770, dleta_sigma: 0.00230867508799, strain_energy: 1.34332680702209
total_loss 0.00017004110850,loss_cham 0.00011463653937,delta_strain 0.01648833975196, dleta_sigma: 0.00317210913636, strain_energy: 3.57441234588623
total_loss 0.00015083342441,loss_cham 0.00013466535893,delta_strain 0.00324206007645, dleta_sigma: 0.00305739836767, strain_energy: 0.98686003684998
total_loss 0.00014519764227,loss_cham 0.00011853894830,delta_strain 0.00788061041385, dleta_sigma: 0.00323175615631, strain_energy: 1.55463242530823
total_loss 0.00009864963795,loss_cham 0.00007900845958,delta_strain 0.00253048446029, dleta_sigma: 0.00329478178173, strain_energy: 1.38159179687500
total_loss 0.00013393267000,loss_cham 0.00011523983994,delta_strain 0.00362681760453, dleta_sigma: 0.00419776188210, strain_energy: 1.08682584762573
total_loss 0.00016188487643,loss_cham 0.00014416627528,delta_strain 0.00009033734386, dleta_sigma: 0.00365637638606, strain_energy: 1.39718902111053
total_loss 0.00008181305748,loss_cham 0.00007157542132,delta_strain 0.00424531660974, dleta_sigma: 0.00248120515607, strain_energy: 0.35111173987389
total_loss 0.00011180985894,loss_cham 0.00010534994362,delta_strain 0.00014756515156, dleta_sigma: 0.00390799297020, strain_energy: 0.24043649435043
total_loss 0.00011679527961,loss_cham 0.00010534284229,delta_strain 0.00291363405995, dleta_sigma: 0.00355533999391, strain_energy: 0.49834626913071
total_loss 0.00011490756151,loss_cham 0.00011065173749,delta_strain 0.00033269511187, dleta_sigma: 0.00314951594919, strain_energy: 0.07736149430275
total_loss 0.00014464952983,loss_cham 0.00012539734598,delta_strain 0.00081753736595, dleta_sigma: 0.00248398142867, strain_energy: 1.59506642818451
total_loss 0.00016028454411,loss_cham 0.00009047037747,delta_strain 0.03036716766655, dleta_sigma: 0.00254350178875, strain_energy: 3.69035005569458
total_loss 0.00015148909006,loss_cham 0.00013700519048,delta_strain 0.00208740239032, dleta_sigma: 0.00270302686840, strain_energy: 0.96934694051743
total_loss 0.00012558919843,loss_cham 0.00009421385766,delta_strain 0.00977088883519, dleta_sigma: 0.00349932536483, strain_energy: 1.81051230430603
total_loss 0.00010610304889,loss_cham 0.00008401829109,delta_strain 0.00459839310497, dleta_sigma: 0.00383975845762, strain_energy: 1.36466073989868
total_loss 0.00014489551540,loss_cham 0.00012800998229,delta_strain 0.00241435738280, dleta_sigma: 0.00405278708786, strain_energy: 1.04183983802795
total_loss 0.00014757993631,loss_cham 0.00013143839897,delta_strain 0.00065447489033, dleta_sigma: 0.00343514420092, strain_energy: 1.20519196987152
total_loss 0.00008972808428,loss_cham 0.00007883098442,delta_strain 0.00419292273000, dleta_sigma: 0.00314856460318, strain_energy: 0.35556158423424
total_loss 0.00009565814980,loss_cham 0.00008987882757,delta_strain 0.00018349828315, dleta_sigma: 0.00299276271835, strain_energy: 0.26030591130257
total_loss 0.00011129334598,loss_cham 0.00010206518346,delta_strain 0.00305999396369, dleta_sigma: 0.00295528396964, strain_energy: 0.32128894329071
total_loss 0.00013552742894,loss_cham 0.00012924284965,delta_strain 0.00000921234187, dleta_sigma: 0.00425867084414, strain_energy: 0.20166948437691
total_loss 0.00019199280359,loss_cham 0.00017132633366,delta_strain 0.00244127563201, dleta_sigma: 0.00312593672425, strain_energy: 1.50992512702942
total_loss 0.00016109815624,loss_cham 0.00009932698595,delta_strain 0.01640300080180, dleta_sigma: 0.00422561168671, strain_energy: 4.11425590515137
total_loss 0.00015332990733,loss_cham 0.00012576539302,delta_strain 0.01139645930380, dleta_sigma: 0.00227607879788, strain_energy: 1.38919663429260
total_loss 0.00013381455210,loss_cham 0.00009089912055,delta_strain 0.01755888573825, dleta_sigma: 0.00341900344938, strain_energy: 2.19375395774841
total_loss 0.00014204251056,loss_cham 0.00011631937377,delta_strain 0.01527884788811, dleta_sigma: 0.00335043575615, strain_energy: 0.70938575267792
total_loss 0.00013678158575,loss_cham 0.00012106937356,delta_strain 0.00250185257755, dleta_sigma: 0.00366048188880, strain_energy: 0.95498812198639
total_loss 0.00017608470807,loss_cham 0.00015744601842,delta_strain 0.00199032318778, dleta_sigma: 0.00417739199474, strain_energy: 1.24709725379944
total_loss 0.00015209557023,loss_cham 0.00014602970623,delta_strain 0.00181719544344, dleta_sigma: 0.00327049940825, strain_energy: 0.09781581163406
total_loss 0.00013844177010,loss_cham 0.00013237741950,delta_strain 0.00044268066995, dleta_sigma: 0.00355802057311, strain_energy: 0.20636476576328
total_loss 0.00012855151726,loss_cham 0.00011546535825,delta_strain 0.00892267841846, dleta_sigma: 0.00345829222351, strain_energy: 0.07051816582680
total_loss 0.00011057904339,loss_cham 0.00010315456893,delta_strain 0.00195813435130, dleta_sigma: 0.00339767592959, strain_energy: 0.20686641335487
total_loss 0.00015267642448,loss_cham 0.00013690572814,delta_strain 0.00114190555178, dleta_sigma: 0.00199933093973, strain_energy: 1.26294612884521
total_loss 0.00023741698533,loss_cham 0.00017313980788,delta_strain 0.02527066506445, dleta_sigma: 0.00282095186412, strain_energy: 3.61855602264404
total_loss 0.00017034178018,loss_cham 0.00014752865536,delta_strain 0.00529728597030, dleta_sigma: 0.00318886013702, strain_energy: 1.43269753456116
total_loss 0.00014624597679,loss_cham 0.00011478726083,delta_strain 0.01131110358983, dleta_sigma: 0.00266965921037, strain_energy: 1.74779474735260
total_loss 0.00013199307432,loss_cham 0.00010958255734,delta_strain 0.01066332869232, dleta_sigma: 0.00364759215154, strain_energy: 0.80995899438858
total_loss 0.00013641234546,loss_cham 0.00013245447190,delta_strain 0.00002022648187, dleta_sigma: 0.00217228475958, strain_energy: 0.17653658986092
total_loss 0.00019335855905,loss_cham 0.00018164206995,delta_strain 0.00571742141619, dleta_sigma: 0.00207595084794, strain_energy: 0.39231306314468
total_loss 0.00010644990834,loss_cham 0.00008437659562,delta_strain 0.01119018066674, dleta_sigma: 0.00314135896042, strain_energy: 0.77417755126953
total_loss 0.00008327380056,loss_cham 0.00007491592260,delta_strain 0.00124112213962, dleta_sigma: 0.00313045969233, strain_energy: 0.39862936735153
total_loss 0.00007716593973,loss_cham 0.00006801554991,delta_strain 0.00028976853355, dleta_sigma: 0.00286217266694, strain_energy: 0.59984511137009
total_loss 0.00010650831246,loss_cham 0.00010146086424,delta_strain 0.00015809766774, dleta_sigma: 0.00305651943199, strain_energy: 0.18328285217285
total_loss 0.00019169480947,loss_cham 0.00016673060600,delta_strain 0.00484478753060, dleta_sigma: 0.00421452894807, strain_energy: 1.59048986434937
total_loss 0.00039826304419,loss_cham 0.00034971386776,delta_strain 0.00773605005816, dleta_sigma: 0.00422561168671, strain_energy: 3.65874862670898
total_loss 0.00014035808272,loss_cham 0.00012301740935,delta_strain 0.00458637811244, dleta_sigma: 0.00259637320414, strain_energy: 1.01579284667969
total_loss 0.00015039002756,loss_cham 0.00012683702516,delta_strain 0.00602608593181, dleta_sigma: 0.00294682872482, strain_energy: 1.45800828933716
total_loss 0.00028920537443,loss_cham 0.00026706411154,delta_strain 0.00016102069640, dleta_sigma: 0.00362574541941, strain_energy: 1.83544850349426
total_loss 0.00017729884712,loss_cham 0.00014939150424,delta_strain 0.01193549949676, dleta_sigma: 0.00330399558879, strain_energy: 1.26678478717804
total_loss 0.00058421120048,loss_cham 0.00055168382823,delta_strain 0.00644482672215, dleta_sigma: 0.00415386632085, strain_energy: 2.19286847114563
total_loss 0.00008416771016,loss_cham 0.00008099530532,delta_strain 0.00032045971602, dleta_sigma: 0.00250542233698, strain_energy: 0.03465145826340
total_loss 0.00010539635696,loss_cham 0.00010194903734,delta_strain 0.00005863932529, dleta_sigma: 0.00326849985868, strain_energy: 0.01201821863651
total_loss 0.00010017825844,loss_cham 0.00008933017671,delta_strain 0.00175954203587, dleta_sigma: 0.00400902051479, strain_energy: 0.50795125961304
total_loss 0.00010475891031,loss_cham 0.00010141974781,delta_strain 0.00000203315767, dleta_sigma: 0.00299291498959, strain_energy: 0.03442183136940
total_loss 0.00026320022880,loss_cham 0.00024298956851,delta_strain 0.00481315422803, dleta_sigma: 0.00230026198551, strain_energy: 1.30972516536713
total_loss 0.00021443328296,loss_cham 0.00014924615971,delta_strain 0.02286800928414, dleta_sigma: 0.00312422867864, strain_energy: 3.91948843002319
total_loss 0.00018460354477,loss_cham 0.00016250218323,delta_strain 0.00578461633995, dleta_sigma: 0.00330540910363, strain_energy: 1.30113387107849
total_loss 0.00017402150843,loss_cham 0.00013484590454,delta_strain 0.01501331944019, dleta_sigma: 0.00348781934008, strain_energy: 2.06744742393494
total_loss 0.00013460719492,loss_cham 0.00011021879618,delta_strain 0.00602942472324, dleta_sigma: 0.00434307195246, strain_energy: 1.40159058570862
total_loss 0.00012053198589,loss_cham 0.00011077625823,delta_strain 0.00123593106400, dleta_sigma: 0.00215376331471, strain_energy: 0.63660365343094
total_loss 0.00017286367074,loss_cham 0.00015373808856,delta_strain 0.00005001426325, dleta_sigma: 0.00340467435308, strain_energy: 1.56709027290344
total_loss 0.00008535769302,loss_cham 0.00007667366299,delta_strain 0.00261498475447, dleta_sigma: 0.00330758234486, strain_energy: 0.27614611387253
total_loss 0.00011339913181,loss_cham 0.00010796879360,delta_strain 0.00011247795192, dleta_sigma: 0.00310027599335, strain_energy: 0.22175797820091
total_loss 0.00011368191917,loss_cham 0.00010424146603,delta_strain 0.00394039135426, dleta_sigma: 0.00336579582654, strain_energy: 0.21342736482620
total_loss 0.00014066763106,loss_cham 0.00013718848641,delta_strain 0.00018803356215, dleta_sigma: 0.00319025851786, strain_energy: 0.01008427143097
total_loss 0.00021456636023,loss_cham 0.00019113652525,delta_strain 0.00067376001971, dleta_sigma: 0.00377004500479, strain_energy: 1.89860272407532
total_loss 0.00024866487365,loss_cham 0.00017502253468,delta_strain 0.02981488406658, dleta_sigma: 0.00319508323446, strain_energy: 4.06323862075806
total_loss 0.00015245837858,loss_cham 0.00013310030045,delta_strain 0.00713860709220, dleta_sigma: 0.00200551189482, strain_energy: 1.02139532566071
total_loss 0.00015188299585,loss_cham 0.00011582708976,delta_strain 0.01508795283735, dleta_sigma: 0.00308335502632, strain_energy: 1.78845882415771
total_loss 0.00016342563322,loss_cham 0.00014436233323,delta_strain 0.00952664110810, dleta_sigma: 0.00208626314998, strain_energy: 0.74503874778748
total_loss 0.00015318143414,loss_cham 0.00014532983187,delta_strain 0.00002753778426, dleta_sigma: 0.00280542834662, strain_energy: 0.50186359882355
total_loss 0.00024522756576,loss_cham 0.00023082147527,delta_strain 0.00372727774084, dleta_sigma: 0.00255084643140, strain_energy: 0.81279492378235
total_loss 0.00014051180915,loss_cham 0.00011838502542,delta_strain 0.01151119079441, dleta_sigma: 0.00306415418163, strain_energy: 0.75514435768127
total_loss 0.00013343212777,loss_cham 0.00012474930554,delta_strain 0.00105623225681, dleta_sigma: 0.00323471333832, strain_energy: 0.43918696045876
total_loss 0.00015749938029,loss_cham 0.00014722789638,delta_strain 0.00212357868440, dleta_sigma: 0.00270972005092, strain_energy: 0.54381859302521
total_loss 0.00013013392163,loss_cham 0.00012621609494,delta_strain 0.00040756739327, dleta_sigma: 0.00314560020342, strain_energy: 0.03646555542946
total_loss 0.00016533059534,loss_cham 0.00014366957475,delta_strain 0.00003456801642, dleta_sigma: 0.00296647474170, strain_energy: 1.86599755287170
total_loss 0.00016190428869,loss_cham 0.00008734167932,delta_strain 0.02630520612001, dleta_sigma: 0.00399875734001, strain_energy: 4.42586517333984
total_loss 0.00015709424042,loss_cham 0.00014541749260,delta_strain 0.00065548025304, dleta_sigma: 0.00288171973079, strain_energy: 0.81395500898361
total_loss 0.00012813978537,loss_cham 0.00010183628183,delta_strain 0.00564257241786, dleta_sigma: 0.00399090116844, strain_energy: 1.66700387001038
total_loss 0.00015256980259,loss_cham 0.00013069866691,delta_strain 0.00309784919955, dleta_sigma: 0.00374506739900, strain_energy: 1.50282192230225
total_loss 0.00012260601216,loss_cham 0.00010728601774,delta_strain 0.00366115826182, dleta_sigma: 0.00251724966802, strain_energy: 0.91415810585022
total_loss 0.00017311131523,loss_cham 0.00015994462592,delta_strain 0.00038859705091, dleta_sigma: 0.00226057507098, strain_energy: 1.05175185203552
total_loss 0.00008963846631,loss_cham 0.00007494737656,delta_strain 0.00609009573236, dleta_sigma: 0.00392312230542, strain_energy: 0.46778765320778
total_loss 0.00008881598478,loss_cham 0.00007974053733,delta_strain 0.00109141261782, dleta_sigma: 0.00362951611169, strain_energy: 0.43545150756836
total_loss 0.00008485862782,loss_cham 0.00007377683505,delta_strain 0.00027035936364, dleta_sigma: 0.00348359113559, strain_energy: 0.73278415203094
total_loss 0.00011449648446,loss_cham 0.00010731672228,delta_strain 0.00044069907744, dleta_sigma: 0.00405985629186, strain_energy: 0.26792091131210
total_loss 0.00015797972446,loss_cham 0.00013565976406,delta_strain 0.00457719340920, dleta_sigma: 0.00302005512640, strain_energy: 1.47227180004120
total_loss 0.00015438845730,loss_cham 0.00010336990817,delta_strain 0.01617104001343, dleta_sigma: 0.00243335030973, strain_energy: 3.24141597747803
total_loss 0.00017449584266,loss_cham 0.00014342459326,delta_strain 0.01061981823295, dleta_sigma: 0.00384774059057, strain_energy: 1.66036903858185
total_loss 0.00018343450211,loss_cham 0.00014205076150,delta_strain 0.02031625248492, dleta_sigma: 0.00240122759715, strain_energy: 1.86662650108337
total_loss 0.00013880926417,loss_cham 0.00011443554104,delta_strain 0.00863883458078, dleta_sigma: 0.00412568077445, strain_energy: 1.16091990470886
total_loss 0.00015023518063,loss_cham 0.00012147985399,delta_strain 0.00883907824755, dleta_sigma: 0.00454653752968, strain_energy: 1.53696990013123
total_loss 0.00018452583754,loss_cham 0.00016289323685,delta_strain 0.00013186584692, dleta_sigma: 0.00375085603446, strain_energy: 1.77498745918274
total_loss 0.00017948029563,loss_cham 0.00017344579101,delta_strain 0.00000013097285, dleta_sigma: 0.00377510488033, strain_energy: 0.22592701017857
total_loss 0.00017625270993,loss_cham 0.00016931982827,delta_strain 0.00147292518523, dleta_sigma: 0.00244331732392, strain_energy: 0.30166441202164
total_loss 0.00020999240223,loss_cham 0.00019054842414,delta_strain 0.01405667513609, dleta_sigma: 0.00308783515356, strain_energy: 0.22994816303253
total_loss 0.00013769336510,loss_cham 0.00012893241365,delta_strain 0.00316460686736, dleta_sigma: 0.00314560020342, strain_energy: 0.24507521092892
total_loss 0.00018677060143,loss_cham 0.00016449918621,delta_strain 0.00546154333279, dleta_sigma: 0.00354069704190, strain_energy: 1.32691836357117
total_loss 0.00032127654413,loss_cham 0.00025850994280,delta_strain 0.02699951268733, dleta_sigma: 0.00234711286612, strain_energy: 3.34199738502502
total_loss 0.00019825914933,loss_cham 0.00017895532073,delta_strain 0.00518875475973, dleta_sigma: 0.00215151906013, strain_energy: 1.19635725021362
total_loss 0.00016062281793,loss_cham 0.00011844326218,delta_strain 0.01603752933443, dleta_sigma: 0.00359559897333, strain_energy: 2.25464105606079
total_loss 0.00023583098664,loss_cham 0.00020483601838,delta_strain 0.02697651647031, dleta_sigma: 0.00249425088987, strain_energy: 0.15241941809654
total_loss 0.00015718073701,loss_cham 0.00015109981177,delta_strain 0.00184530159459, dleta_sigma: 0.00380078982562, strain_energy: 0.04348471015692
total_loss 0.00030953006353,loss_cham 0.00029094412457,delta_strain 0.01336649991572, dleta_sigma: 0.00281633948907, strain_energy: 0.24031177163124
total_loss 0.00013283337466,loss_cham 0.00010712740186,delta_strain 0.01365398615599, dleta_sigma: 0.00353816570714, strain_energy: 0.85138159990311
total_loss 0.00008939087274,loss_cham 0.00008151803195,delta_strain 0.00098633917514, dleta_sigma: 0.00376051664352, strain_energy: 0.31259912252426
total_loss 0.00010591292084,loss_cham 0.00009770761244,delta_strain 0.00205092807300, dleta_sigma: 0.00293737463653, strain_energy: 0.32170090079308
total_loss 0.00010350551020,loss_cham 0.00010034914158,delta_strain 0.00013376679271, dleta_sigma: 0.00273332744837, strain_energy: 0.02892667055130
total_loss 0.00022662631818,loss_cham 0.00020631986263,delta_strain 0.00398175418377, dleta_sigma: 0.00311942584813, strain_energy: 1.32052803039551
total_loss 0.00035208786721,loss_cham 0.00031392986421,delta_strain 0.00847194902599, dleta_sigma: 0.00234354520217, strain_energy: 2.73424959182739
total_loss 0.00019447303202,loss_cham 0.00017618498532,delta_strain 0.00313434074633, dleta_sigma: 0.00370423635468, strain_energy: 1.14494764804840
total_loss 0.00018579824246,loss_cham 0.00016939495981,delta_strain 0.00233799475245, dleta_sigma: 0.00251451763324, strain_energy: 1.15507733821869
total_loss 0.00029804103542,loss_cham 0.00027560742456,delta_strain 0.00037922506453, dleta_sigma: 0.00421947007999, strain_energy: 1.78349006175995
total_loss 0.00019509313279,loss_cham 0.00017082813429,delta_strain 0.00788668915629, dleta_sigma: 0.00439471239224, strain_energy: 1.19835972785950
total_loss 0.00039862573612,loss_cham 0.00037655435153,delta_strain 0.00134593795519, dleta_sigma: 0.00392244243994, strain_energy: 1.68029940128326
